video_id,channel_title,channel_id,video_publish_date,video_title,video_description,video_category,video_thumbnail,collection_date
AFMueNyo7dc,Electric World Of Dark,UCQB9kT0S6tFLWSA4Mt7rKQg,1551214902.0,EV TALKS #1 electric vehicle news,"Its a new series ""EV TALKS"" where i am going to discuss about all the news related to electric vehicle sector. So the updates are 1 ...",,https://i.ytimg.com/vi/AFMueNyo7dc/hqdefault.jpg,2023-12-02 20:53:12.365304
SnJcL5MyIiM,Climate Samurai,UCzMH-gXD3EeE3j7ewIqZsNw,1568595887.0,"EV News Wrap: Ampere Vehicles, Fisker,Porsche, Mercedes Vision EQS and more",Here are the top news of the week from Electric Vehicle Industry 1. Delhi Chief Minister Arvind Kejriwal recently said his ...,,https://i.ytimg.com/vi/SnJcL5MyIiM/hqdefault.jpg,2023-12-02 20:53:12.365321
2zzj_OAtJ9g,Electric Vehicles India,UC_ebLnatS9Fje8LhydkCqOg,1576001099.0,"Electric Vehicles News 63: UP Electric Buses, EV EXPO Delhi 2019, Prakriti E Mobility, Hero Electric","Electric Vehicles News Today EV Expo in Delhi on December 20,21,22 Uttar Pradesh 700 Electric Buses Prakriti E-Mobility 500 ...",,https://i.ytimg.com/vi/2zzj_OAtJ9g/hqdefault.jpg,2023-12-02 20:53:12.365338
EZ_RbDOKDC4,beast 88,UCQ08x9xGZPG19LXKj3KzkUw,1573602378.0,Electric car Approved policy 2019 in Pakistan on PM Imran Khan&#39;s instructions,Pakistan first electric vehicle police ready on Prime Minister Imran Khan's instructions. Pakistan's first step towards electric mobility ...,,https://i.ytimg.com/vi/EZ_RbDOKDC4/hqdefault.jpg,2023-12-02 20:53:12.365355
-9WRN1PPVz8,UC Davis Institute of Transportation Studies,UCGncBZ4CE94SjmeSk1aiKZw,1554779724.0,Webinar: California’s Electric Vehicle Incentives: What do we Know? by Austin Brown,California has a world-leading set of policies encouraging the adoption of electric vehicles. Setting the specifics of these policies ...,,https://i.ytimg.com/vi/-9WRN1PPVz8/hqdefault.jpg,2023-12-02 20:53:12.365371
E4XveLQOB-Y,CPS Energy,UCOI9F8JWCTHTm23gR65agEg,1557794414.0,Electrify America debuts fast charging EV Chargers,"CPS Energy is the nation's largest municipally owned natural gas and electric company, providing safe and affordable electric and ...",,https://i.ytimg.com/vi/E4XveLQOB-Y/hqdefault.jpg,2023-12-02 20:53:12.365387
h9Xtu-fXHFY,Interreg Europe project EV Energy,UCXaKKNK455lW4pNHbX7frZA,1559930622.0,EV Energy takes action!,EV Energy project results after exchange of experience among 5 European regions to improve their regional policy on electric ...,,https://i.ytimg.com/vi/h9Xtu-fXHFY/hqdefault.jpg,2023-12-02 20:53:12.365403
zf5RePaX5Fo,The Deal Guy,UC5Qbo0AR3CwpmEq751BIy0g,1572458411.0,"5 CAR RENTAL SECRETS ENTERPRISE, BUDGET &amp; HERTZ Don&#39;t Want You to Know!",Are you always trying to find the best deals on car rentals but want to know the insider secrets and tips? I have found the best way ...,,https://i.ytimg.com/vi/zf5RePaX5Fo/hqdefault.jpg,2023-12-02 20:53:12.365420
W0fSTYPjyhc,G India Music,UCUHuVsppbCVu9Vo4Ze8YffA,1577304256.0,Delhi Government Drafts Electric Vehicle Policy 2019 | GIndiaNews,23 Dec 2019 : The Delhi government has released the draft for the Electric Vehicle Policy 2019 that aims at the frequent use of ...,,https://i.ytimg.com/vi/W0fSTYPjyhc/hqdefault.jpg,2023-12-02 20:53:12.365436
xX0Lq-8D5q8,PluginIndia Electric Vehicles,UCWjHDFIZoWIaHqnCT8M4lnQ,1555185671.0,The प्लगइंडिया शो #1 - हिंदी : EV Awards | OLA Cabs | FAME 2 | Ather | Okinawa,'द प्लगइंडिया शो' के पहले एपिसोड में आपका स्वागत है! प्रतियोगिता!,,https://i.ytimg.com/vi/xX0Lq-8D5q8/hqdefault.jpg,2023-12-02 20:53:12.365452
EAdUJISmD7g,EARN ON EV,UCzIELE8Kwe7rAKdV3v27UWw,1565814409.0,"Earnon EV, 9 August 2019, Mercedes, BMW, Indonesia, ABI, Tamil Nadu, India, Tesla, USA, Melbourne","Earnon EV Presents EV News, Views and opinions. Buy and Sell EV for free. Premium sedans of Premium brands like Mercedes, ...",,https://i.ytimg.com/vi/EAdUJISmD7g/hqdefault.jpg,2023-12-02 20:53:12.365469
VlxxTdEwYt4,Autoline Network,UCoBaFUmLRgc_-d-rkBCFyfQ,1571341548.0,"GM &amp; UAW Reach Tentative Deal, Tesla Gets China Approval - Autoline Daily 2698",0:24 GM & UAW Reach Tentative Deal 0:57 NHTSA to Revamp 5-Star Rating System 1:26 FCA Fined for Missing Fuel Economy ...,,https://i.ytimg.com/vi/VlxxTdEwYt4/hqdefault.jpg,2023-12-02 20:53:12.365485
QhG9DNH0z-o,Electric Vehicle Man,UCigsK5EITQdgrY6f5qwRxkw,1558805401.0,The Truth About Electric Car Insurance! Is It More Expensive???,"After having messages for years from people telling me Electric Car insurance is more than petrol, I decided to look into it to see if ...",,https://i.ytimg.com/vi/QhG9DNH0z-o/hqdefault.jpg,2023-12-02 20:53:12.365501
JgwMPDynckw,Tellus Power Green USA,UCmluC09SwjOFDRhV0NrYzMA,1569842977.0,Uttar Pradesh EV Initiative,,,https://i.ytimg.com/vi/JgwMPDynckw/hqdefault.jpg,2023-12-02 20:53:12.365517
1caLm79TNj8,Canadian Urban Sustainability Practitioners,UC9_0Zee9D9GLEPqv5GmLr_A,1562753562.0,CUSP EV Charging Policy and Planning - A multicity project proposal presented to members 2018Nov28,"This is a webinar with Brendan McEwen, formerly of City of Richmond, BC. Richmond's EV charging policy and guides for Local ...",,https://i.ytimg.com/vi/1caLm79TNj8/hqdefault.jpg,2023-12-02 20:53:12.365533
mSPzmG4KoNY,Electric Vehicles India,UC_ebLnatS9Fje8LhydkCqOg,1556047423.0,How to Register for FAME II Scheme by an EV Manufacturer | FAME II Registration Process,Electric Vehicle manufacturer FAME Scheme registration procedure explained. Documents to submit for FAME II incentive scheme ...,,https://i.ytimg.com/vi/mSPzmG4KoNY/hqdefault.jpg,2023-12-02 20:53:12.365549
ejQ9nC8hD3o,SINGH AUTO ZONE,UCVnLR-qs-iU_3qdJV9Wju6A,1550682087.0,EV segment promotion by govt. of india/ev promotion in india/ev policy of india.,"Welcome to singh auto zone, in this video i shareEV segment promotion by govt. of india,also share ev promotion in india.also ...",,https://i.ytimg.com/vi/ejQ9nC8hD3o/hqdefault.jpg,2023-12-02 20:53:12.365564
rPmpw-SfZrc,pManifold Business Solutions Pvt. Ltd.,UCwJG6aYR7bWon5MqQguEEYA,1564152781.0,Understanding EV customers:  What is required to increase EV adoption in Indian cities,The Webinar focused on: • Key insights from stakeholders for city level EV adoption • City EV Readiness Scorecard developed by ...,,https://i.ytimg.com/vi/rPmpw-SfZrc/hqdefault.jpg,2023-12-02 20:53:12.365580
CzqqVFb9p4U,Depeche Mode,UCM-CWGUijAC-8idv6k6Fygw,1563494402.0,Depeche Mode - Everything Counts [Live - from &quot;101&quot;] (Official Video),"Depeche Mode - ""Everything Counts"" [Live - from ""101""] (Official Video) directed by D.A. Pennebaker Original song from the ...",,https://i.ytimg.com/vi/CzqqVFb9p4U/hqdefault.jpg,2023-12-02 20:53:12.365596
flD2fg7E_xU,RushLane,UC-veYoWcF6geQYNFDLq221w,1568958881.0,Tata ZIPTRON EV technology - Teaser,More details - Video - Tata Motors.,,https://i.ytimg.com/vi/flD2fg7E_xU/hqdefault.jpg,2023-12-02 20:53:12.365611
4rxLT1T841U,Electric Vehicles India,UC_ebLnatS9Fje8LhydkCqOg,1554388100.0,Know Why Electric Vehicle Sales Are Less In India - EV India,Reasons for Less Electric Vehicle Sales In India - EV market report India. How to improve electric vehicle sales in India. 1)Fear is ...,,https://i.ytimg.com/vi/4rxLT1T841U/hqdefault.jpg,2023-12-02 20:53:12.365627
8O11-qmmg6M,carandbike,UCGRIgtqal_cC7V_cD-Zylkg,1577467431.0,Royal Enfield Warranty | Tata Tigor EV | Petrol Car Sales,"The top automotive stories of the day – Royal Enfield has introduced an extended warranty programme, Tata Motors has signed ...",,https://i.ytimg.com/vi/8O11-qmmg6M/hqdefault.jpg,2023-12-02 20:53:12.365643
CIQYHQYyZI0,Satyendar Jain,UC-nWsUd08PjOhJEJPhiwykw,1560271195.0,Minister Satyendar Jain Inaugrates 1st Public EV Charging Station of Delhi | Delhi Power Minister,"DelhiPowerMinister #AAPatWork #SatyendarJain On 11th June 2019, Power Minister Satyendar Jain inaugurated Delhi's first ...",,https://i.ytimg.com/vi/CIQYHQYyZI0/hqdefault.jpg,2023-12-02 20:53:12.365664
Z_da_8eU9MM,News Coulomb,UCJqgqWqKmdkIuBZa7JK5KSw,1547092961.0,"Plug-Side Chat: HOAs Requiring EV Owners to Buy $1,000,000 Liability Insurance","Thanks to the revisions made by SB 1016, HOAs may no longer require EV owners in California to pay for a $1 million liability ...",,https://i.ytimg.com/vi/Z_da_8eU9MM/hqdefault.jpg,2023-12-02 20:53:12.365680
xuogcRlSG-0,Electric Vehicles India,UC_ebLnatS9Fje8LhydkCqOg,1569523514.0,Indian Man Quits 1 Crore Job and Started EV Startup - Euler Motors,"Indian Man Quits 1 Crore Job and Started EV Startup - the Success story of Saurav Kumar, Euler Motors. Euler motors is an ...",,https://i.ytimg.com/vi/xuogcRlSG-0/hqdefault.jpg,2023-12-02 20:53:12.365695
uKdwY66AkaE,Kambo Energy Group,UC5WcUpx6PBOUkZxL_j0D4mA,1570063934.0,Kambo Electric EV Charging,Kambo EV Charging Kambo EV Charging Service Offerings The need for reliable and accessible electric vehicle (EV) Charging ...,,https://i.ytimg.com/vi/uKdwY66AkaE/hqdefault.jpg,2023-12-02 20:53:12.979607
CIQYHQYyZI0,Satyendar Jain,UC-nWsUd08PjOhJEJPhiwykw,1560271195.0,Minister Satyendar Jain Inaugrates 1st Public EV Charging Station of Delhi | Delhi Power Minister,"DelhiPowerMinister #AAPatWork #SatyendarJain On 11th June 2019, Power Minister Satyendar Jain inaugurated Delhi's first ...",,https://i.ytimg.com/vi/CIQYHQYyZI0/hqdefault.jpg,2023-12-02 20:53:12.979630
v5n4BCjTpl8,Corpcomm HKEV,UC-9UIVnztjjxMtbwOlDyCyQ,1571374655.0,HK SAR Policy Address 2019 - EV,,,https://i.ytimg.com/vi/v5n4BCjTpl8/hqdefault.jpg,2023-12-02 20:53:12.979648
a0vCgLPNzRM,Electric Vehicles India,UC_ebLnatS9Fje8LhydkCqOg,1556819529.0,TSREDCO : Nodal Agency for EV Charging Stations in Telangana,TSREDCO announced as Nodal Agency for EV Charging Stations in Telangana said by Mr.Suresh Managing partner of 3S ...,,https://i.ytimg.com/vi/a0vCgLPNzRM/hqdefault.jpg,2023-12-02 20:53:12.979664
CCeAwc4nvAo,EV News Daily Podcast,UCbDKi6oprHEakWYkQH0Ad2w,1560733372.0,"16 June 2019 | World Rally Champship Goes Hybrid, French EV Sales Up and Question Of The Week...","Show #502 Good morning, good afternoon and good evening wherever you are in the world, welcome to EV News Daily for ...",,https://i.ytimg.com/vi/CCeAwc4nvAo/hqdefault.jpg,2023-12-02 20:53:12.979680
ihVVMhqNF9M,Mono Power,UCzs4wwEfjcx3At7q4EmwdJg,1575017926.0,electric car in pakistan pakwheels|electric vehicle policy Pakistan||yaqeen urdu,Pakistan already has a significant market for hybrid vehicles with Honda's Vezel Toyota's Prius and Aqua and other models seen ...,,https://i.ytimg.com/vi/ihVVMhqNF9M/hqdefault.jpg,2023-12-02 20:53:12.979696
O3JtwM1gitY,Electric Vehicles India,UC_ebLnatS9Fje8LhydkCqOg,1571418203.0,Lithium-ion Battery Powered Trains from Indian Railways - EV Special,Indian Railways Using Lithium-ion Battery-powered Trains for energy savings. Battery-powered electric trains are using by Indian ...,,https://i.ytimg.com/vi/O3JtwM1gitY/hqdefault.jpg,2023-12-02 20:53:12.979712
dbq8-S_lOUE,BHEL_India,UCNf9qk_Q8bYmdKz4LzBlnvQ,1567769304.0,Video Highlights of inauguration of Solar EV Charging Stations set up by BHEL,Video Highlights of inauguration of Solar Electric Vehicle (EV) Charging Stations set up by BHEL on Delhi-Chandigarh Highway ...,,https://i.ytimg.com/vi/dbq8-S_lOUE/hqdefault.jpg,2023-12-02 20:53:12.979728
7FDhkzrucqQ,WMUR-TV,UCwuZjWoiT30kDTz0G41Y8gQ,1553237586.0,Auto experts share tips on preventing rodents from eating car wires,"When Gary Miliefsky experienced car trouble while driving with his family to Thanksgiving dinner last year, he never thought the ...",,https://i.ytimg.com/vi/7FDhkzrucqQ/hqdefault.jpg,2023-12-02 20:53:12.979745
BtY9Nmm2z0U,Marko - WhiteBoard Finance,UCL_v4tC26PvOFytV1_eEVSg,1552966200.0,Buying vs. Leasing a Car (Pros and Cons),In this video I discuss whether you should buy or lease a car. So which is the better option? The truth is that there are two aspects ...,,https://i.ytimg.com/vi/BtY9Nmm2z0U/hqdefault.jpg,2023-12-02 20:53:12.979763
N-bQ-CwfpPU,EGBEMA VOICE,UC0IoQmwxp6I5Iaa2_r2J7ZA,1570214055.0,EV TV_ NIGERIAN NATIONAL ASSEMBLY debate ON CASHLESS POLICY,,,https://i.ytimg.com/vi/N-bQ-CwfpPU/hqdefault.jpg,2023-12-02 20:53:12.979778
I-l7mTCywIQ,Let's talk about Electric Vehicles,UCP2106RoN26M2E2-iFe9gBQ,1569841204.0,Techies or Environmentalists? How Presumptions about EV-Owners Shape the Market,Most of the research on early adopters focuses on two self-identities that correspond to purchasing electric vehicles: 1) The ...,,https://i.ytimg.com/vi/I-l7mTCywIQ/hqdefault.jpg,2023-12-02 20:53:12.979794
3kjXugmcN7U,pManifold Business Solutions Pvt. Ltd.,UCwJG6aYR7bWon5MqQguEEYA,1570445838.0,EV Sales Mantra  Outlook by EV Dealers,India is aiming to lead EV race with the latest push in the budget. The government have set a target to reach a 30% sales share for ...,,https://i.ytimg.com/vi/3kjXugmcN7U/hqdefault.jpg,2023-12-02 20:53:12.979810
Np14M0du758,SafetyVideos.com,UCTvfUFhyyLXS5JEdgWLJKrA,1559779281.0,Lockout Tagout Training Video [Employee OSHA Training on LOTO],https://www.safetyvideos.com/Lockout_Tagout_Video_p/20.htm This lock out tag out training video (LOTO) will help train your ...,,https://i.ytimg.com/vi/Np14M0du758/hqdefault.jpg,2023-12-02 20:53:12.979826
GFPcYTkftDE,Listen News Here,UCRbY2R9rnhzQbyW962jtXDg,1576505989.0,New Policy Electric Vehicles A Turning Point For Pakistan&#39;s Auto Sector,Images And Scenes May Differ Due To Copyrights Policies. KARACHI: The automobile sector of Pakistan is expected to undergo ...,,https://i.ytimg.com/vi/GFPcYTkftDE/hqdefault.jpg,2023-12-02 20:53:12.979842
nwHFtOf6x-s,Velocity5,UC9RnezFSOA2oZBuyfFsr6Og,1564648690.0,EV World 2019 - Ministerial Address - Associate Transport Minister,Hon Julie Anne Genter opened the EV World Industry comments with a briefing about the Clean Car standard and Clean Car ...,,https://i.ytimg.com/vi/nwHFtOf6x-s/hqdefault.jpg,2023-12-02 20:53:12.979857
6-o_TGRLgZY,Tech Urdu.PK,UCC7KicGN_H23hYe0kK5JnhA,1572818627.0,Govt To Offer Tax Free Imports In New Electric Vehicle Policy,Govt To Offer Tax Free Imports In New Electric Vehicle Policy Pakistanioo Aoo Mery Facebook Per Gup Lagain Facebook Group ...,,https://i.ytimg.com/vi/6-o_TGRLgZY/hqdefault.jpg,2023-12-02 20:53:12.979873
40-2h12_xS0,Automotive Pk,UCfGkq0xZ9AXkCqg1lXWPu9g,1573328784.0,New electric vehicles policy and concerns of automakers.,"Viewers found a paris agreement agreement on March 23, 2016, which was signed by 187 countries, including Pakistan.",,https://i.ytimg.com/vi/40-2h12_xS0/hqdefault.jpg,2023-12-02 20:53:12.979889
Yv8cU2p6VKQ,Electric Canuck,UCGHqPPHnzB440j1IoelT_Rw,1553744111.0,Who is Responsible to fix the Tesla and EV Icing Epidemic?,"In this episode of Tesla Model 3 ""Drive and Talk"" I explain how the city of Barrie installed dozens of chargers, but none of the ...",,https://i.ytimg.com/vi/Yv8cU2p6VKQ/hqdefault.jpg,2023-12-02 20:53:12.979904
nv7KhiA6YAo,Ride With Mayur,UCiPGsi7ivNACvctGKnk4vyQ,1556879976.0,fame 2 subsidy || EV New rules on Electric vehicles || ride with mayur,fame 2 subsidy || EV New rules on Electric vehicles || ride with mayur 16k to 26k Subsidy on EV All Information Fame hii dosto tho ...,,https://i.ytimg.com/vi/nv7KhiA6YAo/hqdefault.jpg,2023-12-02 20:53:12.979920
GBypk8qGLe8,Electric Vehicles India,UC_ebLnatS9Fje8LhydkCqOg,1574362835.0,Electric Vehicle Charging Station Business in India | YAHHVI,Electric Vehicle Charging Station Business in India investment cost. Also discussed about EV charging station startup Vahhvi & Eo ...,,https://i.ytimg.com/vi/GBypk8qGLe8/hqdefault.jpg,2023-12-02 20:53:12.979936
AJ-nwKKTTLQ,E for Electric,UCNX6A--KWiqE_F45EcPqmNw,1562392428.0,Tesla Embarrasses Other EV Makers with June Sales,"Tesla Model 3, Model S and Model X are the top selling models in the US out of all electric car sales and it's getting embarassing.",,https://i.ytimg.com/vi/AJ-nwKKTTLQ/hqdefault.jpg,2023-12-02 20:53:12.979952
EOfOth5qG5k,ET Auto,UCkp0XjuPfzLaayw4bS3b_Tg,1550753712.0,&quot;India should have a policy not only for EV but also for Hybrid&quot; - Sandeep Balooja,"In an interview with ETAuto, Sandeep Balooja, Former Executive Chairman, Mando Automotive India, talks about how he sees the ...",,https://i.ytimg.com/vi/EOfOth5qG5k/hqdefault.jpg,2023-12-02 20:53:12.979967
cbm_rUp6rHM,Cars Rumors,UCnupC9wIhAV4jXX-oYEFZ-g,1573338793.0,UPCOMING ELECTRIC CARS IN PAKISTAN | ELECTRIC VEHICLES POLICY PAKISTAN,Hey guyz welcome to Mobcompu Rumors In This eipsode of MobCompu Rumors SUBSCRIBE MY VLOGING CHANNEL ...,,https://i.ytimg.com/vi/cbm_rUp6rHM/hqdefault.jpg,2023-12-02 20:53:12.979983
6QZshU22Fmo,EV Telugu,UCK_XEK6GaKE1VHne_Jif92Q,1574443800.0,EV Charging Station Business in India | YAAHVI Gujarat | EV Telugu,Electric Vehicle Charging Station Business in India investment cost. Subscribe: ...,,https://i.ytimg.com/vi/6QZshU22Fmo/hqdefault.jpg,2023-12-02 20:53:12.979999
oS_HRhZcwYw,ET Auto,UCkp0XjuPfzLaayw4bS3b_Tg,1554381022.0,Panel Discussion on ‘Policy &amp; Industry: Weighing the Contribution’ at ETAuto EV Conclave,ETAutoEVC.,,https://i.ytimg.com/vi/oS_HRhZcwYw/hqdefault.jpg,2023-12-02 20:53:12.980014
-nG2Xf437tY,AutoWheels,UCgtwk5-YCUZfhQEdbfwdLYA,1573127111.0,Pakistan define new Electric Policy for next 5 Years By AutoWheels,Visit My Website: https://www.autowheels.pk/ This video is all about new eletric policy launch by pakistan for industry for upcoming ...,,https://i.ytimg.com/vi/-nG2Xf437tY/hqdefault.jpg,2023-12-02 20:53:12.980030
NYbJnQLNlTk,Go Green Autos,UCbHaxPRV333vsxI656J1e_w,1553399803.0,"SOLD: 2018 Kia Soul EV in pearl white, 30kWh battery &amp; warranty to 2025","For full vehicle details, see https://www.gogreenautos.co.uk/for-sale/kia-soul-ev-fp18jwd For other used EVs, see ...",,https://i.ytimg.com/vi/NYbJnQLNlTk/hqdefault.jpg,2023-12-02 20:53:12.980046
IHo72qsYnA8,CNBC Awaaz.,UCQIycDaLsBpMKjOCeaKUYVg,1560623401.0,Electric Two-Wheelers To Become Mainstream By 2025 In India,India's Electric Vehicle (EV) ambitions are always in flux. While earlier government regulations hinted at 100 per cent electric ...,,https://i.ytimg.com/vi/IHo72qsYnA8/hqdefault.jpg,2023-12-02 20:53:12.980061
ORXgmnv_vLc,The Geek Page,UC-vvwzJHaAxgTkklsycfsXg,1552053510.0,Fix you don’t have permission to save in this location windows 10 / 11,Fix you don't have permission to save in this location windows 10 / 11.,,https://i.ytimg.com/vi/ORXgmnv_vLc/hqdefault.jpg,2023-12-02 20:53:12.980079
tmhHIubDIl0,SINGH AUTO ZONE,UCVnLR-qs-iU_3qdJV9Wju6A,1558862471.0,"EV EXPO, NEW DELHI 2019 SLIDESHOW/ AUTO EXPO INDIA 2019 IMAGES.","Welcome to singh auto zone, in this video i share slideshow of ev expo held at pragti maidan new delhi 2019,",,https://i.ytimg.com/vi/tmhHIubDIl0/hqdefault.jpg,2023-12-02 20:53:12.980095
hcXjVxaKzv4,DW Documentary,UCW39zufHfsuGgpLviKh297Q,1567548011.0,Will Germany&#39;s car industry survive? | DW Documentary,"Not long ago, Germany's car industry was a driving force of innovation. Today, it's struggling to keep up. Its hesitant embrace of ...",,https://i.ytimg.com/vi/hcXjVxaKzv4/hqdefault.jpg,2023-12-02 20:53:12.980110
_ES8Ulyqfy0,SINGH AUTO ZONE,UCVnLR-qs-iU_3qdJV9Wju6A,1574145827.0,Delhi air pollution latest update//electric vehicle policy india update.,"Welcome to SINGH AUTO ZONE, in this video i share how much serious is delhi govt. and govt. official on air polution. also share ...",,https://i.ytimg.com/vi/_ES8Ulyqfy0/hqdefault.jpg,2023-12-02 20:53:12.980127
9z2LhVsDaiw,SINGH AUTO ZONE,UCVnLR-qs-iU_3qdJV9Wju6A,1560676820.0,Is policies for electric vehicle segment development in right track ?//niti aayog policy on ev india,"Welcome to SINGH AUTO ZONE, in this video i share as per my experience about the affects of policies made by govt. of india ...",,https://i.ytimg.com/vi/9z2LhVsDaiw/hqdefault.jpg,2023-12-02 20:53:12.980143
uFrmMjmY3ag,Prosmart Technology,UCZVgPPoNcKxYDF0mcjP6kKg,1574079729.0,"Modi government to promote electric vehicle ,will replace all petrol diesel vehicle with electric",,,https://i.ytimg.com/vi/uFrmMjmY3ag/hqdefault.jpg,2023-12-02 20:53:12.980159
nDdEdAUDwpg,ET Auto,UCkp0XjuPfzLaayw4bS3b_Tg,1550753619.0,&quot;EV growth will mostly depend on how FAME-2 policies are implemented&quot; - Rahil Ansari,"In an interview with ETAuto, Rahil Ansari, MD & Country Brand Head, Audi India, talks about how he sees the EV ecosystem ...",,https://i.ytimg.com/vi/nDdEdAUDwpg/hqdefault.jpg,2023-12-02 20:53:12.980175
DsfVXikozpw,MG CITY LAOS,UCFRDLesLTWKbpqjEHXvsZpw,1575903605.0,All New MG ZS EV ລົດໄຟຟ້າ 100 ເປີເຊັນ ຈາກ MG CITY ลดไฟฟ้า จาก MG,MG CITY ພ້ອມແລ້ວນຳສະເໜີ ລົດໄຟຟ້າ 100 % ກັບ MG ZS EV ...,,https://i.ytimg.com/vi/DsfVXikozpw/hqdefault.jpg,2023-12-02 20:53:12.980191
gJzHFzyuDQQ,NARUC,UCYicY7-glL0op9G5oRJDQGg,1572052584.0,The Volkswagen Settlement: An Electrifying Opportunity for EV Charging,,,https://i.ytimg.com/vi/gJzHFzyuDQQ/hqdefault.jpg,2023-12-02 20:53:12.980207
OZfSWEv5pdI,PlugInCaroo,UCcQYvLmBbwEZosd7vUU9HiA,1569340107.0,Revolt Electric Bike breaks ALL EV myths and barriers,Revolt Electric Bike breaks ALL EV myths and barriers Rahul Sharma is no ordinary man he is the Harry Potter of EV world.,,https://i.ytimg.com/vi/OZfSWEv5pdI/hqdefault.jpg,2023-12-02 20:53:12.980223
DFAhFATiWAg,Gambling.com,UCzOxn1deqAX4vZ37dmbGSlQ,1577129400.0,Does the Martingale System Work? The Surprising Answer,"Learn more about using the Martingale System http://bit.ly/33H7eOm As gamblers, we're always looking for ways to beat the ...",,https://i.ytimg.com/vi/DFAhFATiWAg/hqdefault.jpg,2023-12-02 20:53:12.980239
rUI58ZkwrXo,BlueCircle: Green Jobs & Learning Network,UC7us7Pbi98M-VV5JxL9uSvQ,1576257553.0,Positive revisions in EV’s charging policy - Mr Sameer Pandita,"by Mr Sameer Pandita (Director, BEE, Ministry of Power) From EVConIndia 2019: 4 Wheelers - Paving The Road Watch full video ...",,https://i.ytimg.com/vi/rUI58ZkwrXo/hqdefault.jpg,2023-12-02 20:53:12.980256
69ixVoEgE2s,Smart City Expo Atlanta,UCTstdJP99axQcJqwKxSM_Ng,1570575386.0,"EV Adoption: From Fleets to Retail, the Electrification of America","September 12, 2019/Carter Stage. Stage: Filip Lilja, Co-Founder, Einride; Lea Malloy, AVP of Emerging Technology, Cox ...",,https://i.ytimg.com/vi/69ixVoEgE2s/hqdefault.jpg,2023-12-02 20:53:12.980272
nj_tBEUcU9I,ZI,UCk3s_ssngDgbBAKz4B4kEFA,1572949189.0,Electric car import policy Pakistan| Vehicle import Policy 2019| Pakistan customs hybrid vehicle|,Pakistan vehicle import policy review At present custom duty in pakistan for 1.8 hybrid is approx 2.7million RS. We ask gov to ...,,https://i.ytimg.com/vi/nj_tBEUcU9I/hqdefault.jpg,2023-12-02 20:53:12.980288
I9Mr7gIWItI,Minnesota GreenStep Cities,UCbMEzS_Y05Ob-bm3CL_LBig,1568862744.0,GreenStep Cities Workshop: Cities Charging Ahead Tools and Resources for EV Readiness,"In this webinar, presented live on Sept. 4, 2019, you can learn about the Cities Charging Ahead project from city speakers, and ...",,https://i.ytimg.com/vi/I9Mr7gIWItI/hqdefault.jpg,2023-12-02 20:53:12.980304
tyb8tQ5tY2Q,Zee Business,UCkXopQ3ubd-rnXnStZqCl2w,1561201310.0,Niti Aayog asks for electric vehicle (EV) conversion plan in two weeks,Government think-tank Niti Aayog has asked conventional two- and three-wheeler makers to suggest within two weeks concrete ...,,https://i.ytimg.com/vi/tyb8tQ5tY2Q/hqdefault.jpg,2023-12-02 20:53:12.980320
iWSIQPTYKmM,CAR NEWS 2019,UCcPVufp8NCiL7f_ggfHTp5w,1555966539.0,Hyundai plans to locally source EV components in India | CAR NEWS 2019,Hyundai plans to locally source EV components in India | CAR NEWS 2019 - Hyundai is awaiting government policy to drive in ...,,https://i.ytimg.com/vi/iWSIQPTYKmM/hqdefault.jpg,2023-12-02 20:53:12.980336
tHsIyvZsj7g,New China TV,UCHBDXQDmqnaqIEPdEapEFVQ,1556412747.0,Chinese EV Qiantu K50 debuts at New York auto show,"Chinese electric vehicle (EV) Qiantu K50 made its debut at 2019 New York International Auto Show, marking latest progress in ...",,https://i.ytimg.com/vi/tHsIyvZsj7g/hqdefault.jpg,2023-12-02 20:53:12.980353
IcgBXzRp4Ro,Suresh Matheri,UC4DIjg-N0Y2QEw0VYlbAgJQ,1569042427.0,"EV charging station infrastructure &amp; manufacturing Technologies training program on 26-27 Sept, 2019","Electric Vehicles technologioes, Batteries connectivity, Integration & Charging Stations Infrastructures Manufacturing ...",,https://i.ytimg.com/vi/IcgBXzRp4Ro/hqdefault.jpg,2023-12-02 20:53:12.980369
aPqS0jAn47s,Rock Grow,UCCbvAOShYAsiQVLizEnayfA,1577222700.0,Electric Vehicle News AAP &amp; Subsidy,"Yes, Delhi is fighting against pollution with continuous support from the Delhi government. What's in the news: 1. Delhi govt ...",,https://i.ytimg.com/vi/aPqS0jAn47s/hqdefault.jpg,2023-12-02 20:53:12.980385
-T99SRNWp7E,ET Auto,UCkp0XjuPfzLaayw4bS3b_Tg,1550753794.0,"&quot;EV is going to drive mobility in the next 5 years&quot; - Vinit Bansal, EV Motors India","In an interview with ETAuto, Vinit Bansal, Founder & MD, EV Motors India, talks about how he sees the EV ecosystem evolving in ...",,https://i.ytimg.com/vi/-T99SRNWp7E/hqdefault.jpg,2023-12-02 20:53:12.980401
nBMm0a5iN7g,ET Auto,UCkp0XjuPfzLaayw4bS3b_Tg,1551805613.0,Electric mobility is the way forward at least in short term: Rohan Rao,"In an interview with ETAuto, Rohan Rao, Partner - Advisory, KPMG India, talks about how he sees the EV ecosystem evolving in ...",,https://i.ytimg.com/vi/nBMm0a5iN7g/hqdefault.jpg,2023-12-02 20:53:13.695956
